id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
16501,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Locomotive Men Printed Brown TShirt
6084,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone White T-shirt
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Sweatshirt
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012.0,Casual,Femella Women Yellow Dress
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts
34235,Men,Apparel,Topwear,Shirts,Cream,Summer,2013.0,Casual,Proline Men Cream-Coloured Polo T-Shirt
7532,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Sports,Nike Men's Encourage Blue T-shirt
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt
2040,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Casual,ADIDAS Mens Fire White Polo T-shirt
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers
3192,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Tantra Men's Prism Black T-shirt
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans
36562,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Jack & Jones Men Dino White T-shirt
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Navy Blue Dress
17285,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
2272,Men,Apparel,Topwear,Shirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Orange Shirts
16191,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Puma Women Solid Pink Sweatshirts
24053,Men,Apparel,Topwear,Shirts,Charcoal,Fall,2011.0,Casual,Locomotive Men Printed Charcoal T-shirt
10054,Boys,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys
17271,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt
30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Deni Yo Men White Jeans
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010.0,Sports,Nike Men Black Sweatshirt
31581,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt
3354,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Myntra Men's I Give 100 Percent Work White T-shirt
10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Black Jeans
14090,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Stripes Blue Polo Tshirts
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt
6242,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Lee Women's Rihana Purple T-shirt
17615,Boys,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Doodle Boys living Upto White Tshirt
3730,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Yellow Jersey
26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
12367,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Reid & Taylor Men White Shirt
46285,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,109F Women Multi Coloured Dress
9804,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Checks Shirts
6070,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,UCB Women's Young Pigment Blue T-shirt
26360,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Arrow Woman Grey T-shirt
3502,Women,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,ADIDAS Women's Black T-shirt
10602,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Sports,Nike Men Football Soccer Red Jerseys
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Sweatshirts
21145,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,s.Oliver Women Printed Black Shirt
4727,Boys,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear
1609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2010.0,Sports,Reebok Women Boat-Neck Wildberry Sweatshirt
59403,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,Tokyo Talkies Women White T-shirt
29774,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Wrangler Men Purple Striped Shirt
9464,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men  White Shirt
17249,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Limoges Blue Tshirt
29546,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Classic Polo Men Black T-shirt
9656,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Bling Technification Red Black Shirts
4975,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear
38606,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Nike Men Printed Boxed White T-shirt
10850,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Famous Filafil Blue T-Shirts
27884,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Scullers For Her Blue Shirt
3708,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Classic Polo Men's Navy Grey Stripe T-shirt
1863,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Inkfruit Men Night Wolf T-shirt
15348,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Nike Men Special Edition 3 Star Polo Black Tshirts
12951,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
6048,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,UCB Men Ben Logo Black Shirt
13883,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts
6874,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women Pink Sleeveless Dress
27870,Women,Apparel,Topwear,Shirts,White,Fall,2012.0,Smart Casual,Scullers For Her Women White Striped Shirt
8314,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Check Lafayette Blue Shirts
31129,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Giny and Jony Girls Printed White & Pink Dress
43509,Women,Apparel,Dress,Dresses,Grey Melange,Summer,2012.0,Casual,French Connection Women Grey Melange Dress
39344,Men,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,Mr. Men Green T-shirt
1897,Men,Apparel,Topwear,Shirts,Blue,Winter,2010.0,Sports,FIFA Men Germany Blue Jersey
25529,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Griffith White Shirt
40982,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Core White T-shirt
16539,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Striped Shirt
13877,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Scullers Men Solid Maroon Shirts
19571,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt
12199,Men,Apparel,Topwear,Shirts,Blue,Summer,2015.0,Casual,Basics Men Blue Polo T-shirt
7952,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Sports,Puma Men's Knit Polo Black  Polo T-shirt
11378,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,United Colors of Benetton Men Summer White Shirts
25971,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Dress
2844,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Navy T-shirt
29780,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Casual,Basics Men Black Trousers
22368,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Casual,Ed Hardy Men Diving Dragon Peach T-Shirt
2078,Women,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,ADIDAS Women Fitted Black T-shirt
19115,Men,Apparel,Topwear,Shirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
28460,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Sports,Urban Yoga Women Pink Shorts
23088,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Arrow Sport Men Dk.Grey Brown Trousers
27428,Women,Apparel,Topwear,Shirts,Black,Fall,2015.0,Casual,Jockey Women Black V-neck T-Shirt
19327,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Myntra Men Solid Blue Sweatshirt
44348,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Indian Terrain Men Brown Check Shirt
26367,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,,Arrow Woman Lavender Shirt
33487,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Doodle Kids Boy Check Red Shirt
40949,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around the World White T-shirt
4720,Girls,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Disney Kids Girl's Fun In The Fair Yellow Teen Kidswear
10437,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men HS Green Shirts
32767,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt
37215,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Men Grey Shirt
14097,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Blue Polo Tshirts
15145,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Printed Navy Blue Shirts
17612,Girls,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Doodle Cute Girls  Grey Tshirt
6245,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,UCB Men's Contrast Logo Grey T-shirt
19788,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt
12360,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Reid & Taylor Men Solid Black Shirts
26155,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
10053,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Gini And Jony Vini Romper Pink T-Shirts
24266,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Quiksilver Men Red T-shirt
38639,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Nike Men Blue Cricket Blue Polo Tshirt
17276,Men,Apparel,Topwear,Shirts,Mustard,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Mustard Tshirt
9669,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
31586,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Mark Taylor Men Printed Yellow T-shirt
3353,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Myntra Men's I am a nice guy Navy Blue T-shirt
8589,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
12536,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Women Solid Black Sweatshirts
10261,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,John Miller Men Slim Brown Trousers
24054,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
41605,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt
33225,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Sepia Women Pink Dress
58728,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Puma Women Pink T-shirt
17282,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Black Tshirt
7707,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Abbie Black Jegging
16350,Men,Apparel,Topwear,Shirts,Cream,Fall,2011.0,Formal,Peter England Men Stripes Cream Shirt
51497,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans
2275,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Sports,Nike Mens Challenger Graphic White T-shirt
34232,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt
22357,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,John Players Men Solid Black Shirt
7535,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Sports,Nike Men's Blue Polo T-shirt
27625,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Scullers Men Grey Shorts
13410,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts
2047,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Navy Blue T-shirt
11347,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Elvira Rinse Blue Chicago Fit Jeans
16506,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
7151,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers For Her Women Rivited Check Black Shirts
13848,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Polo Tshirts
6083,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,UCB Women's Halftone Print Pink T-shirt
57136,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Elle Women Black Trousers
25516,Boys,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Doodle Kids Boys Airfeild Red T-Shirt
5434,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Sports,Nike Men's Kill Man Red T-shirt
14063,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Solid Blue Polo Tshirts
20256,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Wing Green T-shirt
31116,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Grey Shorts
28807,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Denizen Men Check Brown Shirt
13246,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Palm Tree Kids Boy Washed Blue Jeans
3763,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Status Quo Men's London Icon Grey T-shirt
26101,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Striped White Shirt
9259,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
16794,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Highlander Men Stripes Navy Blue Shirt
6211,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,UCB Women's Print Boat Blue Top
5494,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Charcoal Polo T-shirt
15111,Men,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,2011.0,Formal,Arrow Men Stripes Coffee Brown Trousers
10463,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Polo Tshirts
44581,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017.0,Casual,Lee Rinse Navy Blue Slim Fit Jeans
32501,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Scullers Men Black Shirt
11783,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Lee Men Printed Grey Tshirts
9857,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Status Quo Men Green Polo Tshirts
6023,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Green T-shirt
32959,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Angry Birds Men Purple T-shirt
52080,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt
4310,Unisex,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Papa's Joy Green Kidswear
53152,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Shirt
14695,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers
30632,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Sports,Nike Men Challenger Spiked Yellowish Green T-shirt
18864,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Men Sports Division Black Sweatshirt
51605,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Casual,Kraus Jeans Women Black Trousers
54979,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women White Printed Shirt
15575,Boys,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt
37625,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Madagascar3 Boys White Printed T-Shirt
33285,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Striped Blue Polo T-shirt
10007,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Sports,Nike Women As Trophy Swo White T-Shirts
21586,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2011.0,Casual,Locomotive Men Washed Grey Jeans
52074,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow & Blue T-shirt
14661,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Slim Fit Checked Shirt
28639,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Sports,Nike Men White T-shirt
50723,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Printed Dress
18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Woman Tyra Purple Shirt
7561,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Sports,Nike Men's As Spher White T-shirt
27443,Women,Apparel,Topwear,Shirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-Shirt
15581,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Proline Men Purple Polo T-shirt
20666,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Delma Blue Kidswear
33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Skirt
5838,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,ADIDAS Men's Graphic White T-shirt
31142,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Formal,John Miller Men Check Orange Shirt
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Shirt
27027,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Shorts
28853,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Proline Men Purple T-shirt
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013.0,Casual,Lee Women Navy Blue Roxy Fit Jeans
34430,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Women Face Blue T-shirt
14037,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,Flying Machine Men Check Blue Shirts
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Glow Grey Sweatshirt
10497,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White Tshirts
20030,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt
4780,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Sports,ADIDAS Women's Balance Pink T-shirt
57162,Women,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt
41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Shorts
11777,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Printed Red Tshirts
7939,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Sports,Puma Men's Graphic Optic Black Silver T-shirt
27215,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shorts
16552,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Basics Men Grey Printed Polo T-shirt
4921,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Peter England Men Yellow Casual Shirts
9602,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White & Red Shirt
48525,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women White & Blue  Striped Dress
3338,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt
35971,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Flying Machine Men Tee Black T-shirt
54946,Men,Apparel,Topwear,Shirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-shirt
23028,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt
51408,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and White Check Shirt
7798,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Proline Men White Polo T-shirt
19989,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt
3936,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Miss T-shirt
8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Check Lai Grey Shirts
48373,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White & Purple Check Shirt
9868,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Navy Blue Polo Tshirts
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women & White Black Dress
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink & Black Printed Dress
56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Stripes Blue Shirt
18631,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Speed Navy Blue Tshirts
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
29176,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,2012.0,Casual,United Colors of Benetton Boys Khaki Shorts
7906,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Proline Men Black & Navy Striped Polo T-shirt
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
14008,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Nike Men Printed White Tshirts
8340,Boys,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Doodle Boy's Volleyball Champion Black White Kidswear
